"Hora inicio","Hora fin","Título","Fecha inicio","Fecha fin","Canal"
"18:15:00","20:15:00","Contraband","2012-07-25","2012-07-25","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-25","2012-07-25","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-25","2012-07-26","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-26","2012-07-26","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-26","2012-07-27","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-27","2012-07-27","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-27","2012-07-28","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-28","2012-07-28","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-28","2012-07-29","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-29","2012-07-29","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-29","2012-07-30","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-30","2012-07-30","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-30","2012-07-31","PPV2",
"00:15:00","02:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"02:15:00","04:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"04:15:00","06:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"06:15:00","08:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"08:15:00","10:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"10:15:00","12:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"12:15:00","14:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"14:15:00","16:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"16:15:00","18:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"18:15:00","20:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"20:15:00","22:15:00","Contraband","2012-07-31","2012-07-31","PPV2",
"22:15:00","00:15:00","Contraband","2012-07-31","2012-08-01","PPV2",
"00:15:00","02:15:00","Contraband","2012-08-01","2012-08-01","PPV2",
"02:15:00","04:15:00","Contraband","2012-08-01","2012-08-01","PPV2",
"04:15:00","06:15:00","Contraband","2012-08-01","2012-08-01","PPV2",
"06:15:00","08:15:00","Contraband","2012-08-01","2012-08-01","PPV2",
"08:15:00","10:15:00","Contraband","2012-08-01","2012-08-01","PPV2",

"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-20","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-20","2012-06-21","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-21","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-21","2012-06-22","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-22","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-22","2012-06-23","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-23","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-23","2012-06-24","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-24","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-24","2012-06-25","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"12:30:00","14:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"14:30:00","16:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"16:30:00","18:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"18:30:00","20:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"20:30:00","22:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-25","PPV3",
"22:30:00","00:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-25","2012-06-26","PPV3",
"00:30:00","02:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"02:30:00","04:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"04:30:00","06:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"06:30:00","08:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"08:30:00","10:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"10:30:00","12:30:00","Twilight Saga, The: Breaking Dawn - Part 1","2012-06-26","2012-06-26","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-06-26","2012-06-26","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-06-26","2012-06-26","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-06-26","2012-06-26","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-06-26","2012-06-26","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-06-26","2012-06-26","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-06-26","2012-06-27","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-06-27","2012-06-27","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-06-27","2012-06-28","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-06-28","2012-06-28","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-06-28","2012-06-29","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-06-29","2012-06-29","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-06-29","2012-06-30","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-06-30","2012-06-30","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-06-30","2012-07-01","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-01","2012-07-01","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-01","2012-07-02","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-02","2012-07-02","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-02","2012-07-03","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-03","2012-07-03","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-03","2012-07-04","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-04","2012-07-04","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-04","2012-07-05","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-05","2012-07-05","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-05","2012-07-06","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-06","2012-07-06","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-06","2012-07-07","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-07","2012-07-07","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-07","2012-07-08","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-08","2012-07-08","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-08","2012-07-09","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"02:30:00","04:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"04:30:00","06:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"06:30:00","08:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"08:30:00","10:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"10:30:00","12:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"12:30:00","14:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"14:30:00","16:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"16:30:00","18:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"18:30:00","20:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"20:30:00","22:30:00","Muppets, The ","2012-07-09","2012-07-09","PPV3",
"22:30:00","00:30:00","Muppets, The ","2012-07-09","2012-07-10","PPV3",
"00:30:00","02:30:00","Muppets, The ","2012-07-10","2012-07-10","PPV3",
